term,crn,dept,course_name,campus,course_num,num
201610,1153,BME,Foundations of Medical Imaging,M,BME_4103,4103
201710,1153,BME,Foundations of Medical Imaging,M,BME_4103,4103
201910,1153,EGE,Statics,M,EGE_2013,2013
201610,1154,COM,English Composition,M,COM_1103,1103
201710,1154,COM,English Composition,M,COM_1103,1103
201810,1154,COM,College Composition,M,COM_1103,1103
201910,1154,EGE,Entrpnrl. Mindset for Eng.,M,EGE_2233,2233
201610,1155,COM,English Composition,M,COM_1103,1103
201710,1155,COM,English Composition,M,COM_1103,1103
201810,1155,COM,College Composition,M,COM_1103,1103
201910,1155,EGE,Entrpnrl. Mindset for Eng.,M,EGE_2233,2233
201410,1156,SSC,Principles of Economics,M,SSC_2303,2303
201610,1156,BME,Tissue Engineering,M,BME_4803,4803
201710,1156,BME,Tissue Engineering,M,BME_4803,4803
201810,1156,BME,Tissue Engineering,M,BME_4803,4803
201910,1156,EGE,Thermodynamics,M,EGE_3003,3003
201410,1157,SSC,Principles of Economics,M,SSC_2303,2303
201610,1157,BME,Tissue Engineering,M,BME_4803,4803
201910,1157,EGE,Thermodynamics,M,EGE_3003,3003
201410,1158,SSC,Principles of Economics,M,SSC_2303,2303
201610,1158,COM,English Composition,M,COM_1103,1103
201710,1158,COM,English Composition,M,COM_1103,1103
201810,1158,COM,College Composition,M,COM_1103,1103
201910,1158,LDR,Leadership Seminar Series,DL,LDR_3000,3000
201410,1159,SSC,Foundations of American Exp,M,SSC_2413,2413
201610,1159,COM,English Composition,M,COM_1103,1103
201910,1159,LDR,Leadership Capstone,DL,LDR_4000,4000
201410,1160,SSC,Foundations of American Exp,M,SSC_2413,2413
201610,1160,COM,English Composition,M,COM_1103,1103
201710,1160,COM,English Composition,M,COM_1103,1103
201810,1160,COM,College Composition,M,COM_1103,1103
201910,1160,LDR,Leadership Capstone,DL,LDR_4000,4000
201410,1161,SSC,Foundations of American Exp,M,SSC_2413,2413
201610,1161,BME,Tissue Engineering Laboratory,M,BME_4801,4801
201710,1161,BME,Tissue Engineering Laboratory,M,BME_4801,4801
201810,1161,BME,Tissue Engineering Laboratory,M,BME_4801,4801
201910,1161,LDR,Leadership Capstone,DL,LDR_4000,4000
201410,1162,SSC,Foundations of American Exp,M,SSC_2413,2413
201610,1162,COM,English Composition,M,COM_1103,1103
201710,1162,COM,English Composition,M,COM_1103,1103
201810,1162,COM,College Composition,M,COM_1103,1103
201910,1162,EGE,Engineering Cost Analysis,M,EGE_3012,3012
201610,1163,COM,English Composition,M,COM_1103,1103
201710,1163,COM,English Composition,M,COM_1103,1103
201810,1163,COM,College Composition,M,COM_1103,1103
201910,1163,EGE,Engineering Cost Analysis,M,EGE_3012,3012
201410,1164,SSC,Foundations of American Exp,M,SSC_2413,2413
201610,1164,BME,Tissue Engineering Laboratory,M,BME_4801,4801
201710,1164,BME,Tissue Engineering Laboratory,M,BME_4801,4801
201810,1164,BME,Tissue Engineering Laboratory,M,BME_4801,4801
201910,1164,EGE,Engineering Cost Analysis,M,EGE_3012,3012
201410,1165,SSC,Foundations of American Exp,M,SSC_2413,2413
201610,1165,COM,English Composition,M,COM_1103,1103
201710,1165,COM,English Composition,M,COM_1103,1103
201810,1165,COM,College Composition,M,COM_1103,1103
201910,1165,EGE,Business Plan Dev for Eng.,M,EGE_3361,3361
201610,1166,COM,Voice and Articulation,M,COM_1111,1111
201910,1166,EME,Materials Laboratory,M,EME_2011,2011
201410,1167,SSC,Development of American Exp,M,SSC_2423,2423
201910,1167,EME,Mech Engineer Graphics,M,EME_2012,2012
201410,1168,SSC,Development of American Exp,M,SSC_2423,2423
201610,1168,COM,Technical and Prof Comm,M,COM_2103,2103
201710,1168,COM,Technical and Prof Comm,M,COM_2103,2103
201810,1168,COM,Technical and Prof Comm,M,COM_2103,2103
201910,1168,EME,Mechanics of Materials,M,EME_3013,3013
201410,1169,SSC,Development of American Exp,M,SSC_2423,2423
201610,1169,COM,Technical and Prof Comm,M,COM_2103,2103
201710,1169,COM,Technical and Prof Comm,M,COM_2103,2103
201810,1169,COM,Technical and Prof Comm,M,COM_2103,2103
201910,1169,EME,Mechanics of Materials,M,EME_3013,3013
201410,1170,SSC,Development of American Exp,M,SSC_2423,2423
201610,1170,COM,Technical and Prof Comm,M,COM_2103,2103
201710,1170,COM,Technical and Prof Comm,M,COM_2103,2103
201810,1170,COM,Technical and Prof Comm,M,COM_2103,2103
201910,1170,EME,Manufacturing Processes,M,EME_3023,3023
201410,1171,SSC,Dev. of American Exp (Honors),M,SSC_2423,2423
201610,1171,COM,Technical and Prof Comm,M,COM_2103,2103
201710,1171,COM,Technical and Prof Comm,M,COM_2103,2103
201810,1171,COM,Technical and Prof Comm,M,COM_2103,2103
201910,1171,EME,Manufacturing Processes,M,EME_3023,3023
201410,1172,SSC,Development of American Exp,M,SSC_2423,2423
201610,1172,COM,Technical and Prof Comm,M,COM_2103,2103
201710,1172,COM,Technical and Prof Comm,M,COM_2103,2103
201810,1172,COM,Technical and Prof Comm,M,COM_2103,2103
201910,1172,EME,Engr. Numerical Methods,M,EME_3033,3033
201610,1173,COM,Technical and Prof Comm,M,COM_2103,2103
201710,1173,COM,Technical and Prof Comm,M,COM_2103,2103
201810,1173,COM,Technical and Prof Comm,M,COM_2103,2103
201910,1173,EME,Engr. Numerical Methods,M,EME_3033,3033
201410,1174,SSC,History of Europe Since 1500,M,SSC_3143,3143
201610,1174,COM,Technical and Prof Comm,M,COM_2103,2103
201910,1174,EME,Dynamics,M,EME_3043,3043
201910,1175,EME,Dynamics,M,EME_3043,3043
201410,1176,SSC,International Economics,M,SSC_3383,3383
201610,1176,COM,Seminar in Communications,M,COM_4963,4963
201910,1176,EME,Fluid Mechanics,M,EME_3123,3123
201410,1177,SSC,Enlightenment and Revolution,M,SSC_4723,4723
201910,1177,EME,Fluid Mechanics,M,EME_3123,3123
201910,1178,EME,Kinematics & Dynam of Machines,M,EME_3133,3133
201410,1179,SPN,Spanish 1,M,SPN_2913,2913
201610,1179,CRW,Creative Writing,M,CRW_2513,2513
201710,1179,CRW,Creative Writing,M,CRW_2513,2513
201810,1179,CRW,Creative Writing,M,CRW_2513,2513
201910,1179,EME,Mechatronics,M,EME_3214,3214
201410,1180,SPN,Spanish 3 (Convers. Spanish),M,SPN_3833,3833
201610,1180,ESL,Beginning Intensive Grammar,M,ESL_00112,00112
201910,1180,EME,Mechatronics,M,EME_3214,3214
201410,1181,SPN,Business in Latin America,M,SPN_4833,4833
201610,1181,ESL,Intermediate Intensive Grammar,M,ESL_00132,00132
201910,1181,EME,Design of Machine Elements,M,EME_4003,4003
201410,1182,MCO,Intro to Broadcast Studio,M,MCO_2563,2563
201610,1182,ESL,Advanced Intensive Grammar,M,ESL_00152,00152
201910,1182,EME,Heat Transfer,M,EME_4013,4013
201410,1183,COM,Writing Proficiency Exam,M,COM_3000,3000
201610,1183,COM,English eLab,DL,COM_00100,00100
201910,1183,EME,Heat Transfer,M,EME_4013,4013
201410,1184,COM,Writing Proficiency Exam,M,COM_3000,3000
201610,1184,ESL,Beginning Intensive Reading,M,ESL_00212,00212
201910,1184,EME,Aero. Eng. Fundamentals,M,EME_4163,4163
201410,1185,COM,Writing Proficiency Exam,M,COM_3000,3000
201610,1185,ESL,Intermediate Intensive Reading,M,ESL_00232,00232
201410,1186,COM,Writing Proficiency Exam,M,COM_3000,3000
201610,1186,ESL,Advanced Intensive Reading,M,ESL_00252,00252
201410,1187,COM,Writing Proficiency Exam,M,COM_3000,3000
201610,1187,ESL,Beginning Intensive Listening,M,ESL_00312,00312
201910,1187,EME,Mechanics Laboratory,M,EME_4402,4402
201410,1188,COM,Writing Proficiency Exam,M,COM_3000,3000
201610,1188,ESL,Intermediate Intensive Listen,M,ESL_00332,00332
201910,1188,EME,Thermal Science Lab,M,EME_4412,4412
201410,1189,COM,Writing Proficiency Exam,M,COM_3000,3000
201610,1189,ESL,Advanced Intensive Listening,M,ESL_00352,00352
201910,1189,EME,Intro Mech Systems Non-ME,M,EME_4603,4603
201410,1190,COM,Writing Proficiency Exam,M,COM_3000,3000
201610,1190,ESL,Intermediate Intensive Convers,M,ESL_00432,00432
201910,1190,EME,Intro Thermal Systems (Non-ME),M,EME_4613,4613
201410,1191,PSY,Introductory Psychology,OL,PSY_1213,1213
201610,1191,ESL,Advanced Intensive Conversatio,M,ESL_00452,00452
201910,1191,EME,Internal Combustion Engines,M,EME_5143,5143
201610,1192,ESL,Beginning Intensive Writing,M,ESL_00512,00512
201610,1193,ESL,Intermediate Intensive Writing,M,ESL_00532,00532
201410,1194,EEE,Circuits Lab,M,EEE_2111,2111
201610,1194,ESL,Intermediate Intensive Writing,M,ESL_00532,00532
201910,1194,EME,Engineering Analysis - 1,M,EME_5253,5253
201410,1195,EEE,Circuits Lab,M,EEE_2111,2111
201610,1195,ESL,Advanced Intensive Writing,M,ESL_00552,00552
201410,1196,EEE,Circuits,M,EEE_2114,2114
201610,1196,ESL,Advanced Intensive Writing,M,ESL_00552,00552
201410,1197,EEE,Circuits and Electronics,M,EEE_2123,2123
201610,1197,ESL,Advanced Intensive TOEFL Prep,M,ESL_00652,00652
201410,1198,EEE,Circuits and Electronics,M,EEE_2123,2123
201610,1198,LLT,World Masterpieces 1,M,LLT_1213,1213
201710,1198,LLT,World Masterpieces 1,M,LLT_1213,1213
201810,1198,LLT,World Masterpieces 1,M,LLT_1213,1213
201410,1199,EEE,Digital Electronics & Lab,M,EEE_2214,2214
201610,1199,LLT,World Masterpieces 1,M,LLT_1213,1213
201710,1199,LLT,World Masterpieces 1,M,LLT_1213,1213
201810,1199,LLT,World Masterpieces 1,M,LLT_1213,1213
201410,1200,EEE,Intro to ECE Projects,M,EEE_3011,3011
201610,1200,LLT,World Masterpieces 1,M,LLT_1213,1213
201710,1200,LLT,World Masterpieces 1,M,LLT_1213,1213
201810,1200,LLT,World Masterpieces 1,M,LLT_1213,1213
201910,1200,MCO,Media Com Soc,M,MCO_1003,1003
201610,1201,LLT,World Masterpieces 1,M,LLT_1213,1213
201910,1201,MCO,Intro to Video Production,M,MCO_2003,2003
201410,1202,EEE,Signals and Systems Lab,M,EEE_3121,3121
201610,1202,LLT,World Masterpieces 1,M,LLT_1213,1213
201710,1202,LLT,World Masterpieces 1,M,LLT_1213,1213
201810,1202,LLT,World Masterpieces 1,M,LLT_1213,1213
201910,1202,MCO,Intro to Broadcast Studio,M,MCO_2563,2563
201410,1203,EEE,Signals and Systems,M,EEE_3124,3124
201610,1203,LLT,World Masterpieces 1,M,LLT_1213,1213
201710,1203,LLT,World Masterpieces 1,M,LLT_1213,1213
201410,1204,EEE,Adv Digital Elec Lab,M,EEE_3221,3221
201610,1204,LLT,World Masterpieces 1,M,LLT_1213,1213
201710,1204,LLT,World Masterpieces 1,M,LLT_1213,1213
201810,1204,LLT,World Masterpieces 1,M,LLT_1213,1213
201910,1204,MCO,Social Media,M,MCO_3633,3633
201410,1205,EEE,Adv Digital Electronic,M,EEE_3223,3223
201610,1205,LLT,World Masterpieces 1,M,LLT_1213,1213
201710,1205,LLT,World Masterpieces 1,M,LLT_1213,1213
201810,1205,LLT,World Masterpieces 1,M,LLT_1213,1213
201910,1205,MCO,Media Communication Internship,M,MCO_3913,3913
201410,1206,EEE,Microprocessors Lab,M,EEE_3231,3231
201610,1206,LLT,World Masterpieces 2,M,LLT_1223,1223
201710,1206,LLT,World Masterpieces 2,M,LLT_1223,1223
201810,1206,LLT,World Masterpieces 2,M,LLT_1223,1223
201910,1206,MCO,Special Topics,M,MCO_4073,4073
201610,1207,LLT,World Masterpieces 2,M,LLT_1223,1223
201710,1207,LLT,World Masterpieces 2,M,LLT_1223,1223
201810,1207,LLT,World Masterpieces 2,M,LLT_1223,1223
201910,1207,MCO,Production Practicum,M,MCO_4933,4933
201410,1208,EEE,Microprocessors,M,EEE_3233,3233
201610,1208,LLT,World Masterpieces 2,M,LLT_1223,1223
201710,1208,LLT,World Masterpieces 2,M,LLT_1223,1223
201810,1208,LLT,World Masterpieces 2,M,LLT_1223,1223
201910,1208,PSY,Introductory Psychology,M,PSY_1213,1213
201610,1209,LLT,World Masterpieces 2,M,LLT_1223,1223
201710,1209,LLT,World Masterpieces 2,M,LLT_1223,1223
201810,1209,LLT,World Masterpieces 2,M,LLT_1223,1223
201910,1209,PSY,Introductory Psychology,M,PSY_1213,1213
201410,1210,EEE,Electronics Lab,M,EEE_3311,3311
201610,1210,LLT,World Masterpieces 2,M,LLT_1223,1223
201710,1210,LLT,World Masterpieces 2,M,LLT_1223,1223
201810,1210,LLT,World Masterpieces 2,M,LLT_1223,1223
201910,1210,PSY,Research Methods for Behav Sci,M,PSY_2113,2113
201610,1211,LLT,World Masterpieces 2,M,LLT_1223,1223
201710,1211,LLT,World Masterpieces 2,M,LLT_1223,1223
201810,1211,LLT,World Masterpieces 2,M,LLT_1223,1223
201910,1211,SSC,Principles of Economics,M,SSC_2303,2303
201410,1212,EEE,Electronics,M,EEE_3314,3314
201610,1212,LLT,World Masterpieces 2,M,LLT_1223,1223
201710,1212,LLT,World Masterpieces 2,M,LLT_1223,1223
201810,1212,LLT,World Masterpieces 2,M,LLT_1223,1223
201910,1212,SSC,Foundations of American Exp,M,SSC_2413,2413
201410,1213,EEE,Electromag Fields Wav,M,EEE_3414,3414
201610,1213,LLT,World Masterpieces 2,M,LLT_1223,1223
201710,1213,LLT,World Masterpieces 2,M,LLT_1223,1223
201810,1213,LLT,World Masterpieces 2,M,LLT_1223,1223
201910,1213,SSC,Foundations of American Exp,M,SSC_2413,2413
201610,1214,LLT,World Masterpieces 2,M,LLT_1223,1223
201910,1214,SSC,Foundations of American Exp,M,SSC_2413,2413
201410,1215,EEE,Adv Computer Appl Lab,M,EEE_3422,3422
201610,1215,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201710,1215,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201810,1215,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201910,1215,SSC,Foundations of American Exp,M,SSC_2413,2413
201410,1216,EEE,Intro Elect Sys Lab,M,EEE_3511,3511
201610,1216,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201710,1216,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201810,1216,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201910,1216,SSC,Foundations of American Exp,M,SSC_2413,2413
201410,1217,EEE,Intro Elec Syst,M,EEE_3513,3513
201610,1217,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201710,1217,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201810,1217,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201910,1217,SSC,Foundations of American Exp,M,SSC_2413,2413
201410,1218,EEE,Embedded Systems Lab,M,EEE_4241,4241
201610,1218,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201710,1218,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201810,1218,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201910,1218,SSC,Development of American Exp,M,SSC_2423,2423
201410,1219,EEE,Embedded Systems,M,EEE_4243,4243
201610,1219,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201710,1219,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201810,1219,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201910,1219,TME,Technical Graphics,M,TME_1023,1023
201410,1220,EEE,Computer Architecture 1,M,EEE_4253,4253
201610,1220,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201910,1220,SSC,Development of American Exp,M,SSC_2423,2423
201410,1221,EEE,Power Electronics,M,EEE_4313,4313
201910,1221,SSC,Development of American Exp,M,SSC_2423,2423
201610,1222,LDR,Leadership Models & Practices,M,LDR_2001,2001
201710,1222,LDR,Leadership Models & Practices,M,LDR_2001,2001
201810,1222,LDR,Leadership Models & Practices,M,LDR_2001,2001
201910,1222,SSC,Development of American Exp,M,SSC_2423,2423
201410,1223,EEE,Advanced Electronics,M,EEE_4323,4323
201610,1223,LDR,Leadership Models & Practices,M,LDR_2001,2001
201710,1223,LDR,Leadership Models & Practices,M,LDR_2001,2001
201810,1223,LDR,Leadership Models & Practices,M,LDR_2001,2001
201910,1223,SSC,Development of American Exp,M,SSC_2423,2423
201410,1224,EEE,Computer Networking,M,EEE_4263,4263
201610,1224,LDR,Leadership Models & Practices,M,LDR_2001,2001
201710,1224,LDR,Leadership Models & Practices,M,LDR_2001,2001
201810,1224,LDR,Leadership Models & Practices,M,LDR_2001,2001
201910,1224,MCS,Basic Algebra,M,MCS_0044,0044
201410,1225,EEE,Communication Systems,M,EEE_4423,4423
201610,1225,LDR,Leadership Models & Practices,M,LDR_2001,2001
201710,1225,LDR,Leadership Models & Practices,M,LDR_2001,2001
201810,1225,LDR,Leadership Models & Practices,M,LDR_2001,2001
201610,1226,LDR,Leadership Models & Practices,M,LDR_2001,2001
201710,1226,LDR,Leadership Models & Practices,M,LDR_2001,2001
201810,1226,LDR,Leadership Models & Practices,M,LDR_2001,2001
201410,1227,EEE,Control Systems & Lab,M,EEE_4514,4514
201610,1227,LDR,Leadership Models & Practices,M,LDR_2001,2001
201910,1227,PSY,Introductory Psychology,OL,PSY_1213,1213
201410,1228,EEE,Optoelectronics,M,EEE_4713,4713
201610,1228,LDR,Leadership Models & Practices,M,LDR_2001,2001
201710,1228,LDR,Leadership Models & Practices,M,LDR_2001,2001
201810,1228,LDR,Leadership Models & Practices,M,LDR_2001,2001
201410,1229,EEE,EE Projects 1,M,EEE_4811,4811
201610,1229,LDR,Leadership Models & Practices,M,LDR_2001,2001
201710,1229,LDR,Leadership Models & Practices,M,LDR_2001,2001
201810,1229,LDR,Leadership Models & Practices,M,LDR_2001,2001
201410,1230,EEE,EE Projects 2,M,EEE_4822,4822
201610,1230,LDR,Leadership Models & Practices,M,LDR_2001,2001
201710,1230,LDR,Leadership Models & Practices,M,LDR_2001,2001
201810,1230,LDR,Leadership Models & Practices,M,LDR_2001,2001
201410,1231,EEE,CE Projects 1,M,EEE_4831,4831
201610,1231,LDR,Leadership Models & Practices,M,LDR_2001,2001
201910,1231,CHM,Intro Chem Princip,M,CHM_1154,1154
201410,1232,EEE,CE Projects 2,M,EEE_4842,4842
201610,1232,LDR,Leadership Models & Practices,M,LDR_2001,2001
201710,1232,LDR,Leadership Models & Practices,M,LDR_2001,2001
201810,1232,LDR,Leadership Models & Practices,M,LDR_2001,2001
201910,1232,CHM,Intro Chem Princip,M,CHM_1154,1154
201410,1233,EEE,Directed Study in EE,M,EEE_4911,4911
201610,1233,LDR,Leadership Models & Practices,M,LDR_2001,2001
201710,1233,LDR,Leadership Models & Practices,M,LDR_2001,2001
201810,1233,LDR,Leadership Models & Practices,M,LDR_2001,2001
201910,1233,CHM,University Chemistry 1,M,CHM_1213,1213
201610,1234,LLT,Creative Writing,M,LLT_4523,4523
201710,1234,LLT,Creative Writing,M,LLT_4523,4523
201810,1234,LLT,Creative Writing,M,LLT_4523,4523
201910,1234,CHM,University Chemistry 1,M,CHM_1213,1213
201910,1235,CHM,University Chemistry 1,M,CHM_1213,1213
201610,1236,EGE,Engineering Materials I,M,EGE_1023,1023
201710,1236,EGE,Engineering Materials I,M,EGE_1023,1023
201810,1236,EGE,Engineering Materials I,M,EGE_1023,1023
201910,1236,CHM,University Chem 1 Lab,M,CHM_1221,1221
201410,1237,EEE,Engineering Analysis,M,EEE_5114,5114
201610,1237,EGE,Engineering Materials I,M,EGE_1023,1023
201710,1237,EGE,Engineering Materials I,M,EGE_1023,1023
201810,1237,EGE,Engineering Materials I,M,EGE_1023,1023
201910,1237,CHM,University Chem 1 Lab,M,CHM_1221,1221
201410,1238,EEE,Power Electronics,M,EEE_5314,5314
201610,1238,EGE,Engin Computer App Lab,M,EGE_1102,1102
201710,1238,EGE,Engin Computer App Lab,M,EGE_1102,1102
201810,1238,EGE,Engin Computer App Lab,M,EGE_1102,1102
201910,1238,CHM,University Chem 1 Lab,M,CHM_1221,1221
201610,1239,EGE,Engin Computer App Lab,M,EGE_1102,1102
201710,1239,EGE,Engin Computer App Lab,M,EGE_1102,1102
201810,1239,EGE,Engin Computer App Lab,M,EGE_1102,1102
201910,1239,CHM,University Chem 1 Lab,M,CHM_1221,1221
201610,1240,EGE,Statics,M,EGE_2013,2013
201710,1240,EGE,Statics,M,EGE_2013,2013
201810,1240,EGE,Statics,M,EGE_2013,2013
201910,1240,CHM,University Chem 1 Lab,M,CHM_1221,1221
201610,1241,EGE,Statics,M,EGE_2013,2013
201710,1241,EGE,Statics,M,EGE_2013,2013
201810,1241,EGE,Statics,M,EGE_2013,2013
201910,1241,CHM,University Chem 1 Lab,M,CHM_1221,1221
201610,1242,EGE,Entrpnrl. Mindset for Eng.,M,EGE_2233,2233
201710,1242,EGE,Entrpnrl. Mindset for Eng.,M,EGE_2233,2233
201810,1242,EGE,Entrpnrl. Mindset for Eng.,M,EGE_2233,2233
201910,1242,CHM,Organic Chemistry 1,M,CHM_2313,2313
201610,1243,EGE,Entrpnrl. Mindset for Eng.,M,EGE_2233,2233
201710,1243,EGE,Entrpnrl. Mindset for Eng.,M,EGE_2233,2233
201810,1243,EGE,Entrpnrl. Mindset for Eng.,M,EGE_2233,2233
201910,1243,CHM,Biochemistry,M,CHM_3403,3403
201610,1244,EGE,Thermodynamics,M,EGE_3003,3003
201710,1244,EGE,Thermodynamics,M,EGE_3003,3003
201810,1244,EGE,Thermodynamics,M,EGE_3003,3003
201910,1244,CHM,Biochemistry 1 Laboratory,M,CHM_3411,3411
201410,1245,EEE,Adv Communication Theory,M,EEE_6784,6784
201610,1245,EGE,Thermodynamics,M,EGE_3003,3003
201710,1245,EGE,Thermodynamics,M,EGE_3003,3003
201810,1245,EGE,Thermodynamics,M,EGE_3003,3003
201910,1245,ECE,Sustainable Construction Pract,OL,ECE_5113,5113
201610,1246,LDR,Leadership Seminar Series,DL,LDR_3000,3000
201710,1246,LDR,Leadership Seminar Series,DL,LDR_3000,3000
201810,1246,LDR,Leadership Seminar Series,DL,LDR_3000,3000
201910,1246,FSC,Forensic Science,M,FSC_1214,1214
201610,1247,LDR,Leadership Capstone,M,LDR_4000,4000
201710,1247,LDR,Leadership Capstone,M,LDR_4000,4000
201810,1247,LDR,Leadership Capstone,M,LDR_4000,4000
201910,1247,GLG,Geology,M,GLG_1103,1103
201610,1248,LDR,Leadership Capstone,M,LDR_4000,4000
201710,1248,LDR,Leadership Capstone,M,LDR_4000,4000
201810,1248,LDR,Leadership Capstone,M,LDR_4000,4000
201910,1248,GLG,Geology,M,GLG_1103,1103
201610,1249,LDR,Leadership Capstone,M,LDR_4000,4000
201710,1249,LDR,Leadership Capstone,M,LDR_4000,4000
201810,1249,LDR,Leadership Capstone,M,LDR_4000,4000
201910,1249,PSC,Physical Science Seminar,M,PSC_1161,1161
201610,1250,EGE,Engineering Cost Analysis,M,EGE_3012,3012
201710,1250,EGE,Engineering Cost Analysis,M,EGE_3012,3012
201810,1250,EGE,Engineering Cost Analysis,M,EGE_3012,3012
