year,term,college_id,crn,course_name,dept,campus,course_num,num
2016,Spring,1,4520,Engineering Numerical Methods,EIE,M,EIE_3033,3033
2017,Spring,1,4520,Engineering Numerical Methods,EIE,M,EIE_3033,3033
2016,Spring,1,4522,DEMS Dissertation,EMS,M,EMS_8003,8003
2017,Spring,1,4522,DEMS Dissertation,EMS,M,EMS_8003,8003
2016,Spring,1,4523,DEMS Dissertation,EMS,M,EMS_8006,8006
2017,Spring,1,4523,DEMS Dissertation,EMS,M,EMS_8006,8006
2016,Spring,1,4524,DEMS Dissertation,EMS,M,EMS_8006,8006
2016,Spring,1,4525,DEMS Dissertation,EMS,M,EMS_8006,8006
2016,Spring,1,4526,DEMS Dissertation,EMS,M,EMS_8006,8006
2017,Spring,1,4526,DEMS Dissertation,EMS,M,EMS_8006,8006
2016,Spring,1,4527,DEMS Dissertation,EMS,M,EMS_8006,8006
2016,Spring,1,4532,Energy Resources and Tech.,EME,M,EME_5263,5263
2016,Spring,1,4533,Biofuels & Biomass Energy Engr,EME,M,EME_5313,5313
2016,Spring,4,4534,Partial Diff Equations,MCS,M,MCS_3733,3733
2016,Spring,2,4535,ART: Special Topics,ART,DET,ART_2993,2993
2017,Spring,2,4535,ART: Special Topics,ART,DET,ART_2993,2993
2016,Spring,n/a,4536,Multimedia Development 1,MET,DL,MET_6223,6223
2016,Spring,n/a,4537,Applied Instructional Tech.,MET,DL,MET_6213,6213
2016,Spring,n/a,4538,Multimedia Development 2,MET,DL,MET_6233,6233
2016,Spring,n/a,4540,Issues in Educ Tech (EDT688),MET,DL,MET_6883,6883
2016,Spring,n/a,4541,Capstone Project,MET,DL,MET_6303,6303
2016,Spring,2,4542,Independent Study,ARC,M,ARC_6883,6883
2017,Spring,2,4542,Independent Study,ARC,M,ARC_6883,6883
2016,Spring,2,4543,Independent Study,ARC,M,ARC_6883,6883
2017,Spring,2,4543,Independent Study,ARC,M,ARC_6883,6883
2016,Spring,4,4544,Mathematics Research Topics,MCS,M,MCS_2111,2111
2017,Spring,4,4544,Mathematics Research Topics,MCS,M,MCS_2111,2111
2016,Spring,4,4545,Mathematics Seminar,MCS,M,MCS_3111,3111
2017,Spring,4,4545,Mathematics Seminar,MCS,M,MCS_3111,3111
2016,Spring,4,4546,Mathematics Journal Club,MCS,M,MCS_4111,4111
2017,Spring,4,4546,Mathematics Journal Club,MCS,M,MCS_4111,4111
2016,Spring,1,4548,Special Topics in BME,BME,M,BME_5093,5093
2017,Spring,1,4548,Special Topics in BME,BME,M,BME_5093,5093
2016,Spring,4,4549,Game Genre Development,MCS,M,MCS_1653,1653
2017,Spring,4,4549,Game Genre Development,MCS,M,MCS_1653,1653
2016,Spring,4,4550,Game Genre Development,MCS,M,MCS_1653,1653
2017,Spring,4,4550,Game Genre Development,MCS,M,MCS_1653,1653
2016,Spring,4,4551,Directed Study MA/CS,MCS,M,MCS_4983,4983
2016,Spring,4,4557,Software Engineering,MCS,M,MCS_5103,5103
2017,Spring,4,4557,Software Engineering,MCS,M,MCS_5103,5103
2016,Spring,4,4560,Artificial Intelligence,MCS,M,MCS_5323,5323
2017,Spring,4,4560,Artificial Intelligence,MCS,M,MCS_5323,5323
2016,Spring,4,4561,Robotics Programming,MCS,M,MCS_5403,5403
2016,Spring,4,4563,Intro to Distributed Computing,MCS,OL,MCS_5703,5703
2017,Spring,4,4563,Intro to Distributed Computing,MCS,OL,MCS_5703,5703
2016,Spring,4,4565,Topics in Computer Science,MCS,M,MCS_5993,5993
2016,Spring,4,4568,Distributive Database Systems,MCS,OL,MCS_6323,6323
2016,Spring,4,4570,Concentration Project 2,MCS,M,MCS_6833,6833
2017,Spring,4,4570,Concentration Project 2,MCS,M,MCS_6833,6833
2016,Spring,1,4571,Biomaterials,BME,M,BME_3213,3213
2017,Spring,1,4571,Biomaterials,BME,M,BME_3213,3213
2016,Spring,4,4573,Precalculus,MCS,M,MCS_1074,1074
2017,Spring,4,4573,Precalculus,MCS,M,MCS_1074,1074
2016,Spring,1,4575,Adv Structures,ECE,M,ECE_5723,5723
2016,Spring,1,4576,Bridge Design I,ECE,M,ECE_5783,5783
2016,Spring,1,4578,Highway Safety Engineering,ECE,M,ECE_5843,5843
2016,Spring,1,4579,Stormwater Management Systems,ECE,M,ECE_5543,5543
2016,Spring,1,4580,Integrated Project Management,ECE,M,ECE_6213,6213
2017,Spring,1,4580,Integrated Project Management,ECE,M,ECE_6213,6213
2016,Spring,1,4581,Design of Timber Structures,ECE,M,ECE_5703,5703
2017,Spring,1,4581,Design of Timber Structures,ECE,M,ECE_5703,5703
2016,Spring,4,4587,Writing Workshop,COM,M,COM_3101,3101
2016,Spring,4,4588,Writing Workshop,COM,M,COM_3101,3101
2016,Spring,3,4589,Intermediate Acctg 1: Assets,ACC,M,ACC_3023,3023
2016,Spring,3,4590,Corporate Finance,FIN,M,FIN_3203,3203
2016,Spring,1,4591,Shallow & Deep Foundation Dsg.,ECE,M,ECE_5413,5413
2016,Spring,4,4592,Molecular Genetics,BIO,M,BIO_3323,3323
2016,Spring,1,4593,Engineering Analysis,EEE,M,EEE_5114,5114
2017,Spring,1,4593,Engineering Analysis,EEE,M,EEE_5114,5114
2016,Spring,1,4595,Adv Communication Theory,EEE,M,EEE_6784,6784
2016,Spring,3,4596,Financial Management,MBA,TOR,MBA_6033,6033
2016,Spring,3,4597,Managerial Accounting,ACC,TOR,ACC_6003,6003
2016,Spring,4,4598,Advanced Biochemistry,CHM,M,CHM_4403,4403
2016,Spring,3,4599,Org Devl and Change Mgmt,HRM,M,HRM_4023,4023
2016,Spring,4,4600,Calculus 2,MCS,M,MCS_1424,1424
2017,Spring,4,4600,Calculus 2,MCS,M,MCS_1424,1424
2016,Spring,n/a,4602,Aerospace Systems Engineering,MSE,M,MSE_5143,5143
2016,Spring,1,4603,Special Topics in ME,EME,M,EME_4983,4983
2016,Spring,1,4604,Quality Control,EMS,M,EMS_6403,6403
2017,Spring,1,4604,Quality Control,EMS,M,EMS_6403,6403
2016,Spring,1,4605,Six Sigma Processes,EIE,M,EIE_6673,6673
2017,Spring,1,4605,Six Sigma Processes,EIE,M,EIE_6673,6673
2016,Spring,4,4606,Advanced Intensive Grammar,ESL,M,ESL_00152,00152
2016,Spring,4,4607,Advanced Intensive Reading,ESL,M,ESL_00252,00252
2016,Spring,4,4608,Literature and Science,LLT,M,LLT_3623,3623
2016,Spring,1,4610,Quality Engineering Systems,EEM,M,EEM_6763,6763
2016,Spring,1,4611,Engineering Management,EEM,M,EEM_6803,6803
2016,Spring,1,4612,Applied Stochastic Processes,EIE,M,EIE_6663,6663
2016,Spring,1,4613,Fundamentals of Quality System,EME,M,EME_4313,4313
2017,Spring,1,4613,Fundamentals of Quality System,EME,M,EME_4313,4313
2016,Spring,1,4614,Radiation Heat Transfer,EME,M,EME_6243,6243
2016,Spring,1,4615,Technology Management,EMS,OL,EMS_7613,7613
2016,Spring,4,4616,Calculus 1,MCS,M,MCS_1414,1414
2017,Spring,4,4616,Calculus 1,MCS,M,MCS_1414,1414
2016,Spring,4,4617,Calculus 1,MCS,M,MCS_1414,1414
2017,Spring,4,4617,Calculus 1,MCS,M,MCS_1414,1414
2016,Spring,3,4618,Legal Environment of Business,MBA,OL,MBA_00,00
2016,Spring,4,4619,Special Topics TV Video Film,MCO,M,MCO_4073,4073
2016,Spring,4,4620,Shakespeare in Production,LLT,M,LLT_4213,4213
2016,Spring,4,4622,Biological Sciences Project 2,BIO,M,BIO_4922,4922
2017,Spring,4,4622,Biological Sciences Projects 2,BIO,M,BIO_4922,4922
2016,Spring,4,4623,Inst Anal Lab,CHM,M,CHM_4632,4632
2016,Spring,4,4625,Cells and Organisms,BIO,DL,BIO_6173,6173
2016,Spring,4,4627,Capstone Project,SCE,DL,SCE_6303,6303
2016,Spring,1,4629,Applied Thermodynamics,EME,M,EME_5153,5153
2017,Spring,1,4629,Applied Thermodynamics,EME,M,EME_5153,5153
2016,Spring,1,4630,Engineering Analysis - 1,EME,M,EME_5253,5253
2016,Spring,2,4631,Sketching for Illustration,ART,M,ART_2223,2223
2016,Spring,1,4632,Entrpnrl. Mindset for Eng.,EGE,M,EGE_2233,2233
2017,Spring,1,4632,Entrpnrl. Mindset for Eng.,EGE,M,EGE_2233,2233
2016,Spring,1,4633,DEMS Dissertation,EMS,M,EMS_8003,8003
2016,Spring,4,4634,Topics in Psychology,PSY,M,PSY_3713,3713
2016,Spring,4,4637,Study Abroad Special Topics,SAP,SA,SAP_2994,2994
2016,Spring,4,4638,Study Abroad Special Topics,SAP,SA,SAP_2994,2994
2016,Spring,4,4639,University Seminar,COM,M,COM_1001,1001
2016,Spring,4,4640,University Seminar,COM,M,COM_1001,1001
2016,Spring,2,4642,Traditions of Art 1,ART,M,ART_3633,3633
2016,Spring,1,4643,Directed Study in Tech,TIE,M,TIE_4913,4913
2017,Spring,1,4643,Directed Study in Tech,TIE,M,TIE_4913,4913
2016,Spring,2,4645,Arch Foundation Studio 2,ARC,M,ARC_5024,5024
2016,Spring,4,4646,Hist and Philosophy of Science,SSC,M,SSC_3313,3313
2016,Spring,4,4647,"Philosophy, Society and Energy",SSC,M,SSC_3363,3363
2016,Spring,1,4648,Doctoral Research Continuation,DIS,M,DIS_8910,8910
2016,Spring,1,4650,Doctoral Research Continuation,DIS,M,DIS_8910,8910
2016,Spring,1,4652,Advanced Thermodynamics,EME,M,EME_6413,6413
2017,Spring,1,4652,Advanced Thermodynamics,EME,M,EME_6413,6413
2016,Spring,2,4653,3D Animation 2,GAM,M,GAM_3143,3143
2017,Spring,2,4653,3D Animation 2,GAM,M,GAM_3143,3143
2016,Spring,4,4654,Chemical Sciences Project 1,CHM,M,CHM_4912,4912
2016,Spring,4,4655,Instrumental Lab,CHM,M,CHM_2631,2631
2016,Spring,1,4656,Doctoral Research Continuation,DIS,M,DIS_8910,8910
2016,Spring,1,4657,Enterprise Productivity,EEM,M,EEM_6583,6583
2016,Spring,1,4659,Special Topics in CE,ECE,OL,ECE_5293,5293
2016,Spring,3,4661,Intro to Research Methodology,RES,M,RES_7013,7013
2016,Spring,4,4662,Audio for TV and Video Prod,MCO,M,MCO_1013,1013
2017,Spring,4,4662,Audio for TV and Video Prod,MCO,M,MCO_1013,1013
2016,Spring,1,4663,Wireless Comm. Tech,TEE,M,TEE_6333,6333
2017,Spring,1,4663,Wireless Comm. Tech,TEE,M,TEE_6333,6333
2016,Spring,1,4664,Engineering Cost Analysis,EGE,M,EGE_3012,3012
2017,Spring,1,4664,Engineering Cost Analysis,EGE,M,EGE_3012,3012
2016,Spring,2,4665,Professional Practice,ATD,M,ATD_4513,4513
2016,Spring,2,4666,Rapid Technology,ATD,M,ATD_4414,4414
2016,Spring,4,4667,Independent Study in Biology,BIO,M,BIO_4941,4941
2016,Spring,4,4668,English Composition,COM,M,COM_1103,1103
2016,Spring,4,4669,Adobe for Media,MCO,M,MCO_3623,3623
2017,Spring,4,4669,Adobe for Media,MCO,M,MCO_3623,3623
2016,Spring,1,4670,Doctoral Research Continuation,DIS,M,DIS_8900,8900
2016,Spring,1,4671,Plant Layout,EIE,M,EIE_3123,3123
2016,Spring,1,4672,Operations Research Techniques,EIE,M,EIE_3353,3353
2016,Spring,1,4673,Work Design and Measurement,EIE,M,EIE_4013,4013
2016,Spring,1,4674,Occupational Ergonomics,EIE,M,EIE_4553,4553
2016,Spring,4,4675,Drugs and Behavior,PSY,M,PSY_4313,4313
2016,Spring,2,4676,Special Topics,ARC,M,ARC_6002,6002
2016,Spring,4,4679,Writing Workshop,COM,M,COM_3101,3101
2016,Spring,4,4680,Writing Workshop,COM,M,COM_3101,3101
2016,Spring,1,4681,Mechanics of Materials,EME,M,EME_3013,3013
2017,Spring,1,4681,Mechanics of Materials,EME,M,EME_3013,3013
2016,Spring,1,4682,Dynamics,EME,M,EME_3043,3043
2017,Spring,1,4682,Dynamics,EME,M,EME_3043,3043
2016,Spring,2,4683,Environ. Graphics Studio II,ART,DET,ART_5524,5524
2016,Spring,4,4685,University Chemistry 1,CHM,M,CHM_1213,1213
2017,Spring,4,4685,University Chemistry 1,CHM,M,CHM_1213,1213
2016,Spring,4,4686,University Physics 2,PHY,M,PHY_2423,2423
2016,Spring,4,4687,University Physics 2,PHY,M,PHY_2423,2423
2016,Spring,4,4688,University Chemistry 1,CHM,M,CHM_1213,1213
2017,Spring,4,4688,University Chemistry 1,CHM,M,CHM_1213,1213
2016,Spring,1,4690,Advanced Computer Architecture,EEE,M,EEE_5204,5204
2017,Spring,1,4690,Advanced Computer Architecture,EEE,M,EEE_5204,5204
2016,Spring,4,4691,College Physics 2 Lab,PHY,M,PHY_2231,2231
2016,Spring,4,4693,Senior Research Project 1,PSY,M,PSY_4912,4912
2016,Spring,4,4694,Organizational Psychology,PSY,OL,PSY_3323,3323
2016,Spring,4,4695,Adv Inorganic Chem,CHM,M,CHM_4643,4643
2016,Spring,1,4698,Adv Communication Theory,EEE,M,EEE_6784,6784
2017,Spring,1,4698,Adv Communication Theory,EEE,M,EEE_6784,6784
2016,Spring,4,4699,Study Abroad Special Topics,SAP,SA,SAP_2994,2994
2016,Spring,4,4700,Study Abroad Special Topics,SAP,SA,SAP_2994,2994
2016,Spring,1,4701,Adv Computer Appl Lab,EEE,M,EEE_3422,3422
2016,Spring,4,4702,Int/Sr Project,PSY,M,PSY_4113,4113
2016,Spring,1,4703,Conceptual Estimating,ECE,M,ECE_5283,5283
2017,Spring,1,4703,Conceptual Estimating,ECE,M,ECE_5283,5283
2016,Spring,2,4704,Thesis 2,ARC,M,ARC_6524,6524
2016,Spring,2,4705,Twentieth Cent Arch,ARC,M,ARC_5063,5063
2016,Spring,1,4707,Nanoscale Characterization,BME,M,BME_4263,4263
2016,Spring,2,4709,Allied Design:Inter Ar,ARC,M,ARC_4234,4234
2016,Spring,2,4710,GADSI,ARI,M,ARI_5234,5234
2016,Spring,2,4711,Independent Study,ARC,M,ARC_6882,6882
2016,Spring,2,4713,ART: Special Topics,ART,DET,ART_2993,2993
2016,Spring,4,4714,Senior Project 2,MCS,M,MCS_4843,4843
2017,Spring,4,4714,Senior Project 2,MCS,M,MCS_4843,4843
2016,Spring,2,4715,Basic Structures,ARC,M,ARC_2513,2513
2017,Spring,2,4715,Basic Structures,ARC,M,ARC_2513,2513
2016,Spring,4,4716,Concentration Project 1,MCS,M,MCS_6823,6823
2016,Spring,4,4717,University Physics 2 Lab,PHY,M,PHY_2431,2431
2017,Spring,4,4717,University Physics 2 Lab,PHY,M,PHY_2431,2431
2016,Spring,4,4718,College Physics 1 Lab,PHY,M,PHY_2221,2221
2017,Spring,4,4718,College Physics 1 Lab,PHY,M,PHY_2221,2221
2016,Spring,4,4719,University Physics 1 Lab,PHY,M,PHY_2421,2421
2017,Spring,4,4719,University Physics 1 Lab,PHY,M,PHY_2421,2421
2016,Spring,1,4720,CO-OP Practicum II,ECO,M,ECO_3101,3101
2017,Spring,1,4720,CO-OP Practicum II,ECO,M,ECO_3101,3101
2016,Spring,4,4721,Speech,COM,M,COM_2113,2113
2016,Spring,4,4722,Intermediate Intensive Reading,ESL,M,ESL_00232,00232
2016,Spring,4,4723,University Physics 1,PHY,M,PHY_2413,2413
2017,Spring,4,4723,University Physics 1,PHY,M,PHY_2413,2413
2016,Spring,1,4727,Foundations of Mech. Engr.,EME,M,EME_1011,1011
2016,Spring,1,4729,Thermal Science Lab,EME,M,EME_4412,4412
2016,Spring,1,4730,Materials Laboratory,EME,M,EME_2011,2011
2017,Spring,1,4730,Materials Laboratory,EME,M,EME_2011,2011
2016,Spring,1,4731,Mechanics Laboratory,EME,M,EME_4402,4402
2017,Spring,1,4731,Mechanics Laboratory,EME,M,EME_4402,4402
2016,Spring,2,4732,Internship Studies,ART,M,ART_4922,4922
2016,Spring,4,4733,University Physics 2 Lab,PHY,M,PHY_2431,2431
2017,Spring,4,4733,University Physics 2 Lab,PHY,M,PHY_2431,2431
2016,Spring,2,4734,Interior Architecture 3,ARI,SA,ARI_4134,4134
2016,Spring,2,4735,Hist. Int.,ARI,SA,ARI_4113,4113
2016,Spring,1,4736,Grad Special Topics in ECE,EEE,M,EEE_6994,6994
2016,Spring,2,4737,ARC: Special Topics,ARC,DET,ARC_6003,6003
2017,Spring,2,4737,ARC: Special Topics,ARC,DET,ARC_6003,6003
2016,Spring,1,4738,Special Topics in ME,EME,M,EME_5983,5983
2016,Spring,4,4739,World Masterpieces 2,LLT,M,LLT_1223,1223
2016,Spring,3,4740,Database Modeling and Adm.,INT,M,INT_6113,6113
2016,Spring,2,4741,Special Topics,ARC,M,ARC_6002,6002
2016,Spring,2,4742,Directed Study,GAM,M,GAM_3012,3012
2016,Spring,4,4743,Social Network Mining,MCS,M,MCS_5723,5723
2016,Spring,1,4744,Corp. Entrepreneurship for Eng,EGE,M,EGE_3341,3341
2016,Spring,1,4745,Intl. Business for Engineers,EGE,M,EGE_4311,4311
2016,Spring,4,4746,Senior Thesis in Social Scienc,SSC,M,SSC_4903,4903
2016,Spring,4,4747,College Physics 1 Lab,PHY,M,PHY_2221,2221
2017,Spring,4,4747,College Physics 1 Lab,PHY,M,PHY_2221,2221
2016,Spring,4,4748,University Physics 1 Lab,PHY,M,PHY_2421,2421
2017,Spring,4,4748,University Physics 1 Lab,PHY,M,PHY_2421,2421
2016,Spring,1,4749,Power Electronics,EEE,M,EEE_4313,4313
2016,Spring,1,4750,DE Mech Engr Dissertation,DIS,M,DIS_8613,8613
2017,Spring,1,4750,DE Mech Engr Dissertation,DIS,M,DIS_8613,8613
2016,Spring,4,4751,Study Abroad Special Topics,SAP,SA,SAP_2994,2994
2016,Spring,1,4754,Engr. Numerical Methods,EME,M,EME_3033,3033
2016,Spring,1,4755,Design of Machine Elements,EME,M,EME_4003,4003
2016,Spring,2,4759,ARC: Special Topics,ARC,M,ARC_6003,6003
2016,Spring,1,4762,Intro Engr Proj,EME,M,EME_3011,3011
2016,Spring,4,4763,Probability & Statistics,MCS,M,MCS_3403,3403
2016,Spring,1,4764,DEMS Dissertation,EMS,M,EMS_8003,8003
2016,Spring,4,4765,Writing Proficiency Exam,COM,M,COM_3000,3000
2016,Spring,4,4766,Writing Proficiency Exam,COM,M,COM_3000,3000
2016,Spring,4,4767,Writing Proficiency Exam,COM,M,COM_3000,3000
2016,Spring,4,4768,Senior Thesis in Social Scienc,SSC,M,SSC_4903,4903
2016,Spring,1,4769,Special Topics in ME,EME,M,EME_5983,5983
2016,Spring,4,4770,Independent Study in Chemistry,CHM,M,CHM_4941,4941
2016,Spring,1,4771,Engineering Systems Simulation,EMS,OL,EMS_5603,5603
2016,Spring,1,4773,Grad Dir Study - Mech Engr,EME,M,EME_6993,6993
2016,Spring,4,4774,Directed Study MA/CS,MCS,M,MCS_4981,4981
2016,Spring,1,4775,DE Mech Engr Dissertation,DIS,M,DIS_8613,8613
2016,Spring,4,4776,Senior Research Project 1,PSY,M,PSY_4912,4912
2016,Spring,4,4780,Anatomy and Physiology Lab,BIO,M,BIO_3201,3201
2017,Spring,4,4780,Anatomy and Physiology Lab,BIO,M,BIO_3201,3201
2016,Spring,4,4781,Anatomy and Physiology Lab,BIO,M,BIO_3201,3201
2017,Spring,4,4781,Anatomy and Physiology Lab,BIO,M,BIO_3201,3201
2016,Spring,4,4782,Anatomy and Physiology Lab,BIO,M,BIO_3201,3201
2017,Spring,4,4782,Anatomy and Physiology Lab,BIO,M,BIO_3201,3201
2016,Spring,4,4783,Anatomy and Physiology A,BIO,M,BIO_3203,3203
2017,Spring,4,4783,Anatomy and Physiology A,BIO,M,BIO_3203,3203
2016,Spring,1,4784,Fluid Mechanics,EME,SA,EME_3123,3123
2016,Spring,1,4785,Thermodynamics,EGE,SA,EGE_3003,3003
2016,Spring,2,4788,Independent Study,ARC,M,ARC_6882,6882
2016,Spring,2,4789,Independent Study,ARC,M,ARC_6884,6884
2016,Spring,2,4790,Comprehensive Design,ARC,M,ARC_5126,5126
2016,Spring,4,4791,Directed Study in Soc Science,SSC,M,SSC_4991,4991
2016,Spring,3,4792,Oper & Supply Chain Mgmt,MBA,OL,MBA_6063,6063
2017,Spring,3,4792,Oper & Supply Chain Mgmt,MBA,MTC,MBA_6063,6063
2016,Spring,1,4793,Design of Reliability,EMS,M,EMS_7303,7303
2016,Spring,3,4794,Independent Study in Mgmt,MGT,M,MGT_4091,4091
2016,Spring,2,4795,Visual Communication 3,ARC,M,ARC_2813,2813
2016,Spring,4,4796,University Chem 1 Lab,CHM,M,CHM_1221,1221
2017,Spring,4,4796,University Chem 1 Lab,CHM,M,CHM_1221,1221
2016,Spring,1,4797,Advanced Electronics,EEE,M,EEE_4323,4323
2016,Spring,1,4799,Senior Project Fundamentals,EIE,M,EIE_4252,4252
2016,Spring,1,4800,Internal Combustion Engines,EME,M,EME_5143,5143
2016,Spring,3,4801,Dir Study - MIS,MIS,M,MIS_6213,6213
2016,Spring,4,4802,Media Communication Internship,MCO,M,MCO_3913,3913
2016,Spring,4,4804,Fundamentals of Chemistry,CHM,FH,CHM_3144,3144
2016,Spring,4,4805,Tech Math I,MCS,FH,MCS_1113,1113
2016,Spring,1,4806,Steel Design,ECE,M,ECE_4753,4753
2016,Spring,4,4807,Senior Thesis in Literature,LLT,M,LLT_4903,4903
2016,Spring,4,4808,Spec. Topics in CW,CRW,M,CRW_3113,3113
2016,Spring,4,4809,Leadership Capstone,LDR,M,LDR_4000,4000
2017,Spring,4,4809,Leadership Capstone,LDR,DL,LDR_4000,4000
2016,Spring,1,4810,Master Thesis,EME,M,EME_6913,6913
2016,Spring,1,4811,Directed Study in Tech,TIE,M,TIE_4913,4913
2016,Spring,1,4813,Thesis Research,EEE,M,EEE_6913,6913
2017,Spring,1,4813,Thesis Research,EEE,M,EEE_6913,6913
2016,Spring,n/a,4814,Directed Study in Educ. Tech.,MET,DL,MET_6991,6991
2016,Spring,4,4815,Tech Communication Practicum,COM,M,COM_7203,7203
2016,Spring,1,4816,DE Mech Engr Dissertation,DIS,M,DIS_8613,8613
2017,Spring,1,4816,DE Mech Engr Dissertation,DIS,M,DIS_8613,8613
2016,Spring,1,4817,Thesis Research,EEE,M,EEE_6911,6911
2016,Spring,1,4818,Thesis Research,EEE,M,EEE_6913,6913
2016,Spring,4,4819,Senior Project,MCS,M,MCS_4833,4833
2016,Spring,4,4820,Directed Study in Psychology,PSY,M,PSY_4991,4991
2016,Spring,2,4821,Visual Communication 1,ARC,M,ARC_1213,1213
2017,Spring,2,4821,Visual Communication 1,ARC,M,ARC_1213,1213
2016,Spring,4,4822,World Masterpieces 2,LLT,M,LLT_1223,1223
2017,Spring,4,4822,World Masterpieces 2,LLT,M,LLT_1223,1223
2016,Spring,4,4823,Topics in Computer Science,MCS,M,MCS_5993,5993
2016,Spring,4,4824,Directed Study MA/CS,MCS,M,MCS_4982,4982
2016,Spring,1,4825,Directed Study in Tech,TIE,M,TIE_4913,4913
2016,Spring,3,4826,Principles of Management,MGT,FH,MGT_2203,2203
2016,Spring,2,4827,Independent Study,ARC,M,ARC_6881,6881
2016,Spring,2,4828,Independent Study,ARC,M,ARC_6883,6883
2016,Spring,1,4829,Elect. Machines & Transformers,EEE,M,EEE_5134,5134
2016,Spring,4,4830,Topics in Computer Science,MCS,OL,MCS_5993,5993
2016,Spring,1,4832,Intro Thermal Systems (Non-ME),EME,M,EME_4613,4613
2016,Spring,2,4833,Directed Study,ARC,M,ARC_3012,3012
2016,Spring,4,4834,Directed Study in Soc Science,SSC,M,SSC_4993,4993
2016,Spring,1,4835,Statics,EGE,SA,EGE_2013,2013
2016,Spring,1,4836,Intro Mech Systems Non-ME,EME,M,EME_4603,4603
2016,Spring,1,4837,Thesis Research,EEE,M,EEE_6911,6911
2016,Spring,4,4838,World Masterpieces 2,LLT,M,LLT_1223,1223
2016,Spring,1,4839,Thesis Research,EEE,M,EEE_6913,6913
2016,Spring,1,4840,Directed Study in EE,EEE,M,EEE_4911,4911
2016,Spring,1,4841,Power Electronics,EEE,M,EEE_4313,4313
2016,Spring,1,4843,Grad Dir Study - Mech Engr,EME,M,EME_6993,6993
2016,Spring,2,4844,Exhibit Design Graphics,ART,M,ART_5542,5542
2016,Spring,2,4845,Directed Study,ARC,M,ARC_3013,3013
2016,Spring,1,4846,Directed Study in Tech,TIE,M,TIE_4911,4911
2016,Spring,2,4847,Independent Study,ARC,M,ARC_6883,6883
2016,Spring,1,4848,Special Topics in Technology,TME,M,TME_6343,6343
2016,Spring,2,4849,Independent Study,ARC,M,ARC_6882,6882
2016,Spring,1,4851,Intro Topic in BME,BME,M,BME_1091,1091
2016,Spring,1,4852,Master Thesis,EME,M,EME_6913,6913
2016,Spring,2,4854,Independent Study,ARC,M,ARC_6881,6881
2016,Spring,1,4855,Biofuels & Biomass Energy Engr,EME,M,EME_5313,5313
2016,Spring,2,4856,Special Topics,ART,M,ART_3993,3993
2016,Spring,1,4865,Directed Study in EE,EEE,M,EEE_4913,4913
2016,Spring,2,4866,Advanced Structures,ARC,M,ARC_4543,4543
2016,Spring,4,4867,World Masterpieces 2,LLT,M,LLT_1223,1223
2016,Spring,1,4868,Directed Study-Graduate,EEE,M,EEE_5914,5914
2016,Spring,4,4869,World Masterpieces 2,LLT,M,LLT_1223,1223
2016,Spring,4,4870,Calculus 2,MCS,M,MCS_1424,1424
2017,Spring,4,4870,Calculus 2,MCS,M,MCS_1424,1424
2016,Spring,1,4871,Grad ECE Special Topic,EEE,M,EEE_5924,5924
2016,Spring,4,4877,Writing Proficiency Exam,COM,M,COM_3000,3000
2016,Spring,4,4880,Concentration Project 2,MCS,M,MCS_6833,6833
2017,Spring,3,4882,Introduction to Business Law,MGT,DHS,MGT_2113,2113
2017,Spring,4,4883,Developmental Psychology,PSY,DHS,PSY_2613,2613
2017,Spring,3,4887,Investment Management,MBA,M,MBA_7003,7003
2017,Spring,3,4888,Mkt Research & Consumer Behav.,MBA,M,MBA_7083,7083
2017,Spring,3,4889,Individual Income Tax,ACC,M,ACC_3053,3053
2017,Spring,3,4894,Info Tech Integration,INT,M,INT_7593,7593
2017,Spring,3,4895,Financial Management,MBA,M,MBA_6003,6003
2017,Spring,3,4896,Strategic Marketing Management,MBA,OL,MBA_6053,6053
2017,Spring,3,4897,Managerial Economics,ECN,OL,ECN_00,00
2017,Spring,3,4898,Fundamental of Macro Economics,ECN,OL,ECN_00,00
2017,Spring,1,4901,DBA Dissertation 1 Proposal,DIS,M,DIS_8113,8113
2017,Spring,1,4902,DBA Dissertation 2,DIS,M,DIS_8123,8123
2017,Spring,1,4905,Hydrology,ECE,M,ECE_4563,4563
2017,Spring,1,4906,Environmental Mgmt,ECE,M,ECE_5353,5353
2017,Spring,1,4907,Earth Retaining Structures,ECE,M,ECE_5473,5473
2017,Spring,1,4909,Advanced Concrete Design,ECE,M,ECE_5753,5753
2017,Spring,1,4910,Advanc Comp Mat. & Structures,ECE,M,ECE_5763,5763
2017,Spring,1,4911,Pvmt Analysis and Performance,ECE,M,ECE_5813,5813
2017,Spring,1,4913,DBA Dissertation 3,DIS,M,DIS_8133,8133
2017,Spring,1,4914,DBA Dissertation 4,DIS,M,DIS_8143,8143
2017,Spring,1,4915,DBA Dissertation 5,DIS,M,DIS_8153,8153
2017,Spring,1,4916,DBA Dissertation 6,DIS,M,DIS_8163,8163
2017,Spring,1,4917,DBA Dissertation 7,DIS,M,DIS_8173,8173
2017,Spring,1,4918,DBA Dissertation 8,DIS,M,DIS_8183,8183
2017,Spring,1,4921,Doctoral Research Continuation,DIS,M,DIS_8900,8900
